id,cuisine
9211,french
34069,chinese
22324,indian
26983,brazilian
35515,spanish
19409,cajun_creole
9731,moroccan
39758,french
42449,vietnamese
22877,chinese
23264,french
26064,italian
9606,southern_us
7595,korean
10261,cajun_creole
24981,chinese
47183,southern_us
12375,italian
23489,mexican
3309,southern_us
44269,italian
21212,chinese
44846,italian
3875,italian
36756,indian
9086,southern_us
29308,mexican
19797,french
21599,italian
36287,french
27373,korean
12132,italian
24708,italian
22669,southern_us
46213,mexican
47599,southern_us
37858,indian
46458,southern_us
34236,southern_us
7138,italian
4875,southern_us
24731,french
11611,southern_us
20894,italian
12151,french
49053,mexican
43792,french
6018,french
42349,vietnamese
29888,italian
30048,indian
8955,japanese
5600,italian
31683,chinese
20995,french
24548,chinese
10270,mexican
28782,chinese
13966,indian
44278,italian
40731,moroccan
19851,indian
12641,mexican
17720,chinese
37801,chinese
13693,italian
603,italian
8988,mexican
24909,indian
43047,mexican
11217,chinese
22969,italian
39295,french
44185,french
327,indian
12836,indian
11299,french
34168,french
15066,thai
13971,italian
20664,cajun_creole
49079,brazilian
6770,italian
37297,french
44681,italian
25754,italian
28550,italian
29004,thai
49518,french
46998,mexican
4823,indian
15740,southern_us
49054,southern_us
19638,brazilian
43786,mexican
10856,mexican
3192,mexican
1796,southern_us
236,indian
37505,mexican
21677,korean
38126,filipino
20081,cajun_creole
10068,french
27020,mexican
40715,french
4271,indian
17579,moroccan
27270,greek
28267,indian
27677,southern_us
32604,italian
37138,cajun_creole
6294,french
32315,italian
41792,mexican
16595,chinese
34078,chinese
13794,mexican
48213,vietnamese
31810,mexican
9232,italian
20850,mexican
16448,italian
17795,southern_us
30674,mexican
29811,italian
33646,italian
10369,mexican
35048,italian
46730,chinese
11477,italian
5846,cajun_creole
24667,cajun_creole
22900,mexican
9423,mexican
42347,vietnamese
10922,southern_us
15777,thai
1195,italian
29279,indian
17614,mexican
21031,french
9019,mexican
8853,moroccan
27544,mexican
4608,mexican
2769,southern_us
10110,cajun_creole
31823,indian
26227,mexican
24508,chinese
43947,chinese
47277,thai
22220,italian
33214,vietnamese
33312,southern_us
7928,southern_us
32869,southern_us
42076,italian
36891,italian
30152,korean
313,filipino
47091,chinese
14514,russian
18235,irish
26042,french
35038,moroccan
13978,italian
47002,chinese
21094,indian
13017,southern_us
16372,chinese
31550,jamaican
370,mexican
23916,italian
16521,brazilian
22802,italian
16357,italian
21960,southern_us
13401,southern_us
46443,italian
28013,spanish
47479,mexican
28441,italian
48359,thai
4193,chinese
10128,italian
31943,cajun_creole
22214,indian
19154,indian
40075,italian
28502,italian
26138,southern_us
43438,brazilian
2242,greek
26504,french
39388,korean
30011,mexican
21840,french
46986,italian
47365,chinese
16845,japanese
14543,french
26612,southern_us
24167,french
16540,chinese
11760,french
27205,mexican
27053,french
11126,southern_us
4673,italian
6873,southern_us
6924,mexican
1156,mexican
35065,thai
25018,chinese
2013,southern_us
41180,italian
133,irish
15558,japanese
25721,mexican
36543,southern_us
4381,chinese
12857,italian
43016,indian
44901,chinese
47981,mexican
17942,mexican
10158,italian
11575,mexican
2784,italian
229,greek
3330,southern_us
8096,indian
10475,italian
28164,french
40324,chinese
35644,italian
12882,chinese
36403,mexican
31482,indian
19854,french
34136,mexican
26289,italian
24955,southern_us
3785,indian
42392,italian
40628,mexican
4253,italian
19562,italian
1189,italian
27870,italian
339,mexican
36589,italian
519,chinese
26577,thai
9258,italian
18690,french
41665,french
4485,mexican
6221,chinese
8131,italian
27672,southern_us
13033,southern_us
34580,chinese
30508,chinese
38865,mexican
47149,italian
24924,french
38795,thai
44825,moroccan
36855,mexican
48305,southern_us
19482,cajun_creole
8935,mexican
37946,french
13755,indian
47007,moroccan
34742,chinese
8527,mexican
19206,italian
25799,korean
26985,italian
49104,southern_us
47871,italian
45767,filipino
42406,british
39016,mexican
32666,thai
47848,filipino
23698,italian
21671,brazilian
9897,mexican
5454,indian
45957,spanish
41165,filipino
4571,southern_us
29052,mexican
26740,mexican
12496,french
28878,greek
45139,italian
256,italian
5311,italian
32114,mexican
36869,southern_us
39652,italian
25933,italian
38099,chinese
38369,southern_us
22489,southern_us
11365,indian
48544,irish
22670,irish
1218,chinese
39519,italian
8839,italian
36245,mexican
14797,mexican
5268,mexican
10358,spanish
10036,filipino
37307,mexican
40597,mexican
29688,mexican
19783,italian
423,mexican
27353,italian
19759,thai
10429,japanese
45689,italian
1169,indian
34243,french
32838,southern_us
48853,mexican
45757,italian
27531,italian
32236,italian
34638,chinese
47946,french
30598,southern_us
1749,chinese
21939,french
30875,southern_us
42792,french
12380,mexican
48403,thai
34186,southern_us
15900,southern_us
38907,mexican
35447,mexican
31842,indian
33953,british
20569,italian
29822,italian
584,cajun_creole
24004,mexican
43265,italian
29251,italian
33798,french
21312,italian
3739,chinese
24748,mexican
25311,southern_us
43715,japanese
21934,italian
20538,indian
48840,brazilian
6586,chinese
37771,vietnamese
6112,mexican
47944,italian
38275,italian
28126,italian
22422,indian
5305,french
35772,italian
5341,british
49491,chinese
743,chinese
26558,italian
13925,indian
41764,mexican
36120,chinese
6952,mexican
40620,indian
17124,japanese
23444,indian
1977,italian
13417,mexican
42123,chinese
45457,mexican
1655,irish
33346,french
26981,thai
3067,italian
25273,italian
16897,italian
10284,mexican
45324,french
33733,chinese
33326,mexican
39337,italian
13674,mexican
3726,mexican
4501,indian
48437,thai
22443,italian
38069,british
37740,mexican
26973,italian
33399,mexican
9358,chinese
24784,italian
46043,southern_us
21798,mexican
13422,greek
33081,italian
48878,japanese
11370,thai
30817,italian
28004,indian
18349,russian
9561,italian
36933,japanese
8157,chinese
22382,italian
25500,moroccan
39490,southern_us
18710,italian
35004,mexican
17719,italian
19256,french
48264,southern_us
52,chinese
43628,italian
41707,moroccan
29524,chinese
23716,italian
6355,southern_us
16054,indian
39766,chinese
44868,italian
46752,french
8413,italian
49260,indian
45751,southern_us
34634,greek
2405,mexican
48092,chinese
9995,spanish
3165,italian
19395,chinese
9715,italian
41697,thai
20053,greek
38879,filipino
30008,mexican
12349,indian
16217,mexican
36621,mexican
40661,southern_us
48599,italian
22501,italian
2192,mexican
35798,italian
46899,mexican
520,thai
43283,chinese
20397,italian
10162,chinese
24135,southern_us
17849,french
37654,italian
26158,italian
5428,italian
18673,southern_us
34525,cajun_creole
17364,moroccan
33684,french
9802,italian
24240,italian
11809,italian
41184,french
23188,jamaican
31228,mexican
6443,mexican
1231,indian
10733,vietnamese
40737,italian
35499,chinese
8318,southern_us
47684,chinese
15563,french
7349,southern_us
48592,moroccan
47078,mexican
18835,italian
6332,southern_us
16661,chinese
10943,southern_us
46362,mexican
38598,indian
42888,mexican
24256,mexican
44570,korean
29791,mexican
24175,mexican
36713,mexican
40644,chinese
28655,chinese
2848,mexican
34162,southern_us
26633,vietnamese
43273,mexican
48550,french
37308,japanese
19005,southern_us
1921,brazilian
8472,italian
44040,italian
12770,italian
11145,southern_us
6660,southern_us
20760,southern_us
42642,thai
4662,southern_us
26597,mexican
39988,italian
44052,italian
15811,southern_us
46315,french
5398,greek
40009,mexican
15089,mexican
28628,japanese
39013,thai
1963,southern_us
8842,cajun_creole
31195,italian
37598,indian
24539,italian
39305,mexican
23465,indian
36550,mexican
33725,french
29517,southern_us
11675,chinese
23852,chinese
42909,french
37054,chinese
12000,indian
9166,italian
47048,indian
22116,vietnamese
45240,mexican
33943,southern_us
15308,italian
38756,russian
32704,southern_us
29469,chinese
47877,italian
48756,mexican
21975,southern_us
29429,italian
20881,mexican
47414,mexican
9345,mexican
47011,italian
27112,italian
20402,italian
45341,mexican
32670,japanese
41698,italian
19857,mexican
42417,italian
32254,korean
2942,indian
46855,italian
20696,italian
48300,southern_us
192,thai
32018,southern_us
36695,italian
48964,chinese
12766,southern_us
42491,russian
38537,italian
22752,thai
13104,indian
24203,cajun_creole
38935,italian
805,indian
3417,italian
10861,mexican
26640,southern_us
45720,chinese
49419,southern_us
40352,indian
23447,cajun_creole
35394,mexican
10875,vietnamese
33773,french
1539,thai
27817,southern_us
12418,chinese
37243,cajun_creole
42127,british
12905,southern_us
43889,italian
45671,italian
9885,southern_us
16313,thai
29862,indian
11076,italian
14205,southern_us
160,italian
25777,italian
11522,italian
27860,mexican
15442,japanese
21682,italian
47530,thai
10462,mexican
19447,italian
32509,chinese
13777,mexican
46566,italian
12818,cajun_creole
6901,vietnamese
8420,southern_us
18262,italian
26488,mexican
40225,chinese
24543,southern_us
38946,moroccan
48842,italian
2245,italian
28820,italian
26076,thai
21408,thai
43137,italian
16077,chinese
6136,southern_us
26797,greek
22232,southern_us
32513,chinese
46573,italian
23417,chinese
28077,italian
48348,chinese
14165,greek
34531,mexican
48014,french
45409,mexican
29847,japanese
29100,indian
47637,japanese
25472,italian
34066,mexican
23038,italian
5813,italian
12715,southern_us
37649,chinese
4643,italian
31958,italian
48808,italian
14005,italian
25496,thai
37029,mexican
25821,mexican
43337,chinese
38604,mexican
29603,filipino
21318,french
20175,filipino
49623,french
16352,french
48535,mexican
3761,italian
24743,italian
2493,southern_us
29402,southern_us
47827,mexican
44726,indian
20472,italian
48253,french
9810,french
24644,southern_us
9437,french
48306,italian
5288,brazilian
23638,southern_us
8961,italian
29190,southern_us
40440,southern_us
1485,italian
3237,italian
49664,french
7013,french
31322,southern_us
9921,southern_us
43495,french
16404,korean
14207,greek
36283,moroccan
45185,italian
46086,thai
15950,spanish
10852,southern_us
7872,french
23328,southern_us
33971,italian
43534,british
31355,southern_us
41253,greek
41422,indian
48204,indian
32057,mexican
43836,italian
24107,spanish
36496,indian
6061,italian
3404,french
13461,cajun_creole
42443,southern_us
49612,italian
48237,indian
25591,chinese
5051,italian
38735,chinese
45315,indian
10499,chinese
37733,chinese
28537,japanese
42701,chinese
2149,italian
8204,chinese
48318,chinese
31976,japanese
16798,french
3463,jamaican
45378,southern_us
5059,mexican
634,indian
31436,indian
44424,french
27210,british
9367,italian
42447,southern_us
39473,italian
48459,french
26925,indian
27418,chinese
43549,southern_us
28330,italian
23540,italian
23046,cajun_creole
3010,southern_us
3764,moroccan
8310,mexican
24067,chinese
33496,chinese
17217,southern_us
38134,mexican
48225,italian
10819,chinese
20270,russian
11362,thai
15251,moroccan
39093,indian
10567,mexican
45243,italian
5649,mexican
40569,italian
1045,southern_us
10509,french
14626,indian
18812,italian
4233,italian
13695,moroccan
40308,filipino
46604,french
22035,italian
39290,italian
46065,mexican
41748,mexican
26524,vietnamese
32543,italian
4398,french
27069,southern_us
33375,indian
4039,greek
8010,mexican
45016,mexican
49669,southern_us
43785,french
4641,southern_us
20897,british
27149,italian
48400,southern_us
47164,mexican
43054,italian
44898,indian
43722,italian
6650,mexican
23376,italian
24251,cajun_creole
41325,mexican
19133,southern_us
15843,indian
34532,italian
21679,italian
35411,italian
9765,southern_us
16906,southern_us
37624,chinese
19551,italian
42361,mexican
16853,mexican
36743,chinese
30296,indian
40826,korean
25987,indian
37150,french
42940,mexican
8704,mexican
27779,mexican
27962,italian
42110,italian
43848,french
2334,japanese
18882,italian
32970,southern_us
44755,southern_us
34346,italian
5155,filipino
36723,italian
41932,italian
14939,japanese
36282,mexican
8585,mexican
40931,french
47156,chinese
7015,french
9084,italian
44893,italian
43738,chinese
11072,chinese
37376,southern_us
25937,chinese
37277,mexican
22283,mexican
3742,french
34508,italian
19929,chinese
7,indian
46340,chinese
3755,irish
19864,southern_us
41988,chinese
35558,french
19853,mexican
17597,thai
45852,mexican
22994,french
5226,mexican
770,italian
19583,indian
8878,italian
37395,italian
17516,italian
14983,mexican
33265,italian
32004,filipino
29173,southern_us
9512,mexican
28947,southern_us
19787,cajun_creole
39736,vietnamese
30802,french
23130,chinese
3222,italian
46823,indian
27115,mexican
31230,southern_us
12128,southern_us
30321,mexican
5252,southern_us
17584,italian
8978,indian
14020,italian
34404,indian
20503,mexican
13911,irish
23318,italian
34663,southern_us
31032,mexican
30561,chinese
17515,italian
21828,cajun_creole
38861,mexican
45901,chinese
35750,filipino
30109,vietnamese
4834,italian
42267,italian
13611,greek
38270,italian
29008,southern_us
43002,greek
21180,southern_us
35667,moroccan
2567,chinese
24573,southern_us
47258,southern_us
2185,chinese
26974,mexican
37824,japanese
23441,italian
22642,chinese
39849,italian
49051,mexican
22925,cajun_creole
36912,mexican
240,southern_us
19385,french
14144,mexican
11335,mexican
48223,italian
18788,greek
25267,mexican
25407,filipino
15707,italian
35675,thai
9799,mexican
33106,mexican
20615,cajun_creole
8702,indian
22866,indian
49019,cajun_creole
18556,chinese
16141,mexican
48322,chinese
37350,mexican
1027,thai
37668,chinese
42765,italian
4797,indian
17424,thai
42608,italian
21519,italian
46087,italian
37806,indian
35900,italian
32620,chinese
31940,italian
1505,cajun_creole
36398,mexican
13061,italian
4675,chinese
49036,italian
40404,southern_us
22999,japanese
15127,southern_us
20104,mexican
48058,cajun_creole
41589,mexican
11834,mexican
4206,mexican
42435,thai
25186,italian
37071,chinese
3137,mexican
741,italian
15780,italian
4316,southern_us
9340,french
46997,japanese
15261,indian
14689,cajun_creole
883,indian
40034,italian
564,mexican
15336,southern_us
24025,italian
21582,mexican
18527,italian
20904,british
8738,italian
8676,indian
30185,mexican
41562,southern_us
35307,indian
28143,russian
47656,chinese
29347,italian
40348,southern_us
2254,brazilian
38895,spanish
27678,italian
7841,mexican
20334,italian
40242,italian
21339,italian
35281,mexican
35105,thai
32338,french
41230,greek
35787,italian
30724,french
32342,italian
6387,southern_us
49285,southern_us
48681,mexican
11476,cajun_creole
27821,southern_us
10071,italian
31396,filipino
37046,southern_us
18989,korean
23456,french
12371,italian
19605,mexican
48908,italian
36415,indian
27641,italian
34351,italian
48259,southern_us
33139,southern_us
29250,french
32743,italian
47317,cajun_creole
46124,irish
33783,italian
29366,filipino
20984,korean
6499,chinese
38253,chinese
30846,southern_us
38089,italian
41767,thai
40076,mexican
14869,indian
27388,italian
13289,italian
33625,italian
33722,indian
35156,chinese
9267,italian
37124,mexican
7622,russian
46842,mexican
3105,mexican
32728,korean
24933,italian
33258,french
34757,chinese
42060,mexican
29607,southern_us
41168,southern_us
39710,italian
24428,cajun_creole
35391,italian
14283,southern_us
47132,southern_us
47127,mexican
26861,vietnamese
40946,cajun_creole
30267,southern_us
3249,mexican
31629,mexican
48102,indian
33922,vietnamese
33084,japanese
1257,italian
32175,indian
33580,italian
36307,thai
24430,chinese
25946,cajun_creole
38234,brazilian
9831,cajun_creole
21341,mexican
18746,southern_us
21259,greek
36407,italian
45971,french
47568,mexican
9169,mexican
15917,italian
19884,thai
34196,french
42336,mexican
42846,indian
27223,southern_us
12495,southern_us
16957,mexican
14705,indian
49694,french
26122,southern_us
20002,italian
36036,italian
22803,vietnamese
23804,mexican
14129,irish
28263,japanese
3995,italian
42930,vietnamese
15527,mexican
3274,italian
49387,mexican
33406,thai
32008,italian
30325,mexican
28018,thai
466,southern_us
11201,mexican
39689,chinese
35109,southern_us
39297,filipino
39694,southern_us
35954,italian
795,italian
13013,mexican
22344,spanish
7505,spanish
41009,indian
18178,british
24795,cajun_creole
28486,chinese
14189,indian
34459,cajun_creole
11618,mexican
25699,greek
5908,italian
16396,japanese
40936,italian
12568,indian
4386,southern_us
34355,italian
868,irish
45186,irish
19291,mexican
38548,greek
1848,cajun_creole
2144,mexican
13629,chinese
6588,italian
25411,italian
49162,italian
4353,chinese
13310,italian
3313,italian
46725,chinese
39197,indian
49483,mexican
7108,mexican
45368,southern_us
22628,chinese
40786,mexican
29697,mexican
4103,southern_us
15011,italian
43213,mexican
17369,french
1560,southern_us
36704,japanese
40432,indian
28394,italian
31410,greek
19276,mexican
3024,french
4582,indian
21732,italian
210,british
622,moroccan
10935,filipino
19607,cajun_creole
47407,italian
29722,indian
21665,italian
16330,moroccan
10647,mexican
33369,mexican
35933,italian
44010,mexican
13599,southern_us
40689,italian
33887,mexican
30306,chinese
43031,southern_us
32346,chinese
2940,italian
6785,italian
2786,moroccan
11481,mexican
39121,italian
10954,chinese
33155,mexican
5345,spanish
40164,southern_us
48554,mexican
9698,french
23106,mexican
43093,french
24672,chinese
5891,italian
47093,italian
15009,italian
28060,southern_us
33523,mexican
2379,mexican
14775,southern_us
15220,mexican
36851,mexican
39829,irish
22383,french
3205,italian
8408,french
20126,italian
19470,chinese
12053,japanese
14516,french
14748,italian
44791,french
1532,moroccan
30793,mexican
31881,mexican
5160,italian
5057,brazilian
34194,italian
41705,italian
19905,russian
35629,italian
42103,italian
45941,korean
9110,indian
42172,indian
41939,moroccan
45250,italian
28289,italian
18355,southern_us
14703,italian
3461,italian
45098,southern_us
11405,indian
46844,mexican
26361,italian
6523,italian
24156,irish
29448,southern_us
1001,mexican
17391,southern_us
12403,southern_us
25749,italian
21618,mexican
20383,chinese
12910,french
44894,italian
24454,italian
5825,italian
11,thai
23267,british
49099,italian
42191,indian
10319,greek
11648,greek
4412,chinese
44603,italian
12311,italian
9352,japanese
47952,italian
49425,italian
43678,cajun_creole
10148,italian
16081,chinese
49688,italian
32985,mexican
11136,indian
41207,southern_us
46821,indian
15891,italian
40458,chinese
11581,italian
45144,southern_us
47545,southern_us
21086,filipino
35770,moroccan
35552,mexican
21580,southern_us
191,indian
11292,french
5941,mexican
25711,mexican
43796,indian
29280,mexican
9015,indian
28401,italian
5686,mexican
4547,mexican
35474,chinese
48123,mexican
43267,greek
1135,irish
37990,french
9701,italian
47511,irish
19287,mexican
39299,japanese
24289,italian
29505,italian
40518,southern_us
9584,chinese
16133,italian
4701,french
39859,southern_us
29087,indian
9937,greek
4356,russian
39846,southern_us
2086,southern_us
48530,southern_us
45933,southern_us
27744,italian
5434,southern_us
19893,french
18827,mexican
4968,indian
30024,italian
2117,mexican
47237,mexican
20171,indian
13702,french
3935,chinese
33714,french
45210,korean
22498,korean
13586,southern_us
17791,french
12148,korean
14958,french
37356,italian
7936,italian
46242,chinese
30049,french
25722,italian
26562,italian
34145,italian
15874,italian
14347,italian
42311,mexican
41735,indian
4188,italian
47079,mexican
24816,southern_us
10631,indian
28766,mexican
8876,mexican
49258,indian
14429,italian
49598,italian
29394,british
25872,chinese
22278,japanese
26095,vietnamese
11504,southern_us
12930,filipino
19846,greek
7989,italian
10964,thai
35529,french
4032,mexican
13301,southern_us
4658,southern_us
15844,indian
1520,italian
40467,southern_us
1920,chinese
44382,french
29341,greek
18516,italian
482,indian
7100,italian
22396,indian
19439,moroccan
24306,southern_us
37618,indian
5751,indian
16615,southern_us
12969,southern_us
35806,italian
33677,mexican
45656,mexican
10030,thai
3424,indian
22774,mexican
49429,indian
32014,chinese
5238,italian
11811,greek
44987,italian
15113,indian
48635,italian
29659,french
14245,mexican
31750,mexican
30367,moroccan
9257,mexican
19427,thai
28431,french
7503,mexican
44760,mexican
21161,mexican
29057,mexican
18401,indian
28793,mexican
47306,italian
24211,italian
23532,italian
49332,thai
35851,moroccan
7252,southern_us
17755,filipino
36187,italian
9847,southern_us
9136,mexican
32182,italian
40130,french
30456,italian
1221,indian
16726,mexican
15525,mexican
17007,italian
20960,chinese
8986,southern_us
5184,russian
40640,mexican
24425,mexican
1754,cajun_creole
10093,french
23021,chinese
4222,indian
48476,italian
44301,southern_us
13850,italian
28575,chinese
20138,italian
23020,mexican
44250,chinese
20038,mexican
38621,thai
18689,spanish
10545,chinese
18473,southern_us
36411,french
3190,italian
46615,chinese
6042,italian
33483,southern_us
846,italian
34900,southern_us
12632,southern_us
45948,italian
49275,mexican
36830,italian
28630,cajun_creole
47422,mexican
38625,southern_us
15296,southern_us
22919,italian
19145,southern_us
23315,chinese
49413,mexican
46370,italian
41564,mexican
41226,italian
20817,mexican
41661,korean
8599,french
6386,mexican
16523,italian
13154,mexican
6583,italian
38523,cajun_creole
19909,french
32321,southern_us
43106,mexican
38704,moroccan
35681,indian
15028,italian
36820,moroccan
9598,french
28818,southern_us
20418,southern_us
4511,french
391,italian
21507,mexican
31714,jamaican
15215,italian
24333,italian
11728,mexican
20010,italian
4450,chinese
8003,french
3358,mexican
27326,british
32894,mexican
416,southern_us
11244,french
46556,mexican
47810,indian
32819,italian
33992,italian
35820,cajun_creole
10562,french
32036,italian
29932,chinese
36568,italian
9280,greek
22836,mexican
42268,italian
48580,indian
12219,italian
38662,italian
41593,italian
22886,italian
12617,italian
3402,french
21195,french
24569,mexican
31035,thai
20229,thai
2263,mexican
10826,chinese
14394,spanish
34210,italian
3429,chinese
49157,vietnamese
40847,italian
14084,mexican
6802,italian
22381,southern_us
21016,brazilian
29024,italian
4478,thai
36711,indian
8300,italian
47035,southern_us
15596,french
19902,southern_us
31242,southern_us
21117,indian
15234,indian
24993,chinese
31007,southern_us
31687,mexican
13657,mexican
36612,southern_us
14008,chinese
32124,french
43570,vietnamese
14059,indian
30246,southern_us
36028,southern_us
22339,french
42525,southern_us
1443,mexican
